predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack
1	Her005	Remmene, vid vallen	14	2	18,6	1	1	1	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	15	3	16,5	1	2	2	0	0	0	NA	1	400	0
1	Her005	Remmene, vid vallen	16	5	17,3	3	3,333333333	5	0	1	0	NA	1	0	0
1	Her005	Remmene, vid vallen	17	5	21,5	2	4	5	0	1	0	NA	1	730	0
1	Her005	Remmene, vid vallen	18	3	18,8	2	4	5	0	2	0	NA	0	0	0
1	Her005	Remmene, vid vallen	19	5	14,2	3	2,333333333	3	0	2	1	NA	0	0	0
1	Her005	Remmene, vid vallen	20	2	19,2	2	2,5	3	0	1	0	NA	1	445	0
1	Her005	Remmene, vid vallen	21	2	22,9	3	1,666666667	3	0	3	0	NA	0	0	0
1	Her005	Remmene, vid vallen	22	2	17,7	1	2	2	0	0	0	NA	1	490	0
1	Her005	Remmene, vid vallen	23	3	23,2	3	2,666666667	4	0	2	0	NA	1	0	0
1	Her005	Remmene, vid vallen	24	1	22	2	4	5	1	2	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	25	2	20	3	1,333333333	2	1	2	0	NA	1	0	1
1	Her005	Remmene, vid vallen	26	3	13,6	2	1,5	2	0	1	0	NA	1	0	0
1	Her005	Remmene, vid vallen	27	2	18	1	1	1	0	0	0	NA	1	0	0
1	Her005	Remmene, vid vallen	28	3	29,5	5	2,8	4	3	4	0	NA	1	0	1
1	Her005	Remmene, vid vallen	29	4	22,9	5	2,4	4	0	3	0	NA	2	930	0
1	Her005	Remmene, vid vallen	30	5	16,7	2	3	4	0	2	0	NA	0	0	0
1	Her005	Remmene, vid vallen	31	2	18,6	1	3	3	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	32	4	20,4	3	2,666666667	4	0	2	0	NA	1	350	0
1	Her005	Remmene, vid vallen	33	2	24,6	4	2,5	5	0	2	1	NA	2	800	0
1	Her005	Remmene, vid vallen	34	1	12,1	1	1	1	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	35	4	17,4	3	1,666666667	3	0	3	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	36	2	14,6	1	2	2	0	0	0	NA	1	10	0
1	Her005	Remmene, vid vallen	37	3	23,2	3	1,333333333	2	0	1	0	NA	2	400	0
1	Her005	Remmene, vid vallen	38	1	16,1	3	1,333333333	2	0	1	0	NA	1	230	0
1	Her005	Remmene, vid vallen	39	1	12,1	1	1	1	0	0	0	NA	1	NA	0
1	Her005	Remmene, vid vallen	40	1	14,6	1	2	2	0	0	0	NA	1	0	0
1	Her005	Remmene, vid vallen	41	4	26,7	4	2,25	4	1	3	0	NA	1	770	1
1	Her005	Remmene, vid vallen	42	3	20,5	4	1,25	2	0	3	0	NA	1	240	0
1	Her005	Remmene, vid vallen	43	2	16	2	1,5	2	0	1	0	NA	1	480	0
1	Her005	Remmene, vid vallen	44	5	14,3	1	4	4	0	1	0	NA	0	0	0
1	Her005	Remmene, vid vallen	45	3	12,5	1	2	2	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	46	2	16,2	1	2	2	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	47	2	19	3	1,333333333	2	0	1	0	NA	2	710	0
1	Her005	Remmene, vid vallen	48	2	12,9	1	2	2	0	1	0	NA	0	0	0
1	Her005	Remmene, vid vallen	49	3	19,9	5	3	5	2	6	0	NA	0	15	1
1	Her005	Remmene, vid vallen	50	3	16,6	1	2	2	0	0	0	NA	1	490	0
1	Her005	Remmene, vid vallen	51	3	22,5	2	3,5	4	3	1	0	NA	1	130	1
1	Her005	Remmene, vid vallen	52	2	16	1	2	2	0	1	0	NA	0	0	0
1	Her005	Remmene, vid vallen	53	1	26,4	9	3,666666667	5	7	9	0	NA	0	0	1
1	Her005	Remmene, vid vallen	54	2	16,2	2	1,5	2	0	0	0	NA	2	390	0
1	Her005	Remmene, vid vallen	55	3	18,2	6	3	5	9	6	0	NA	1	0	1
1	Her005	Remmene, vid vallen	56	4	26	3	3,333333333	5	1	3	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	57	3	30,9	5	3,6	5	4	4	0	NA	1	0	1
1	Her005	Remmene, vid vallen	58	3	16,4	2	2,5	4	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	59	2	24,5	3	2	3	3	2	0	NA	1	0	1
1	Her005	Remmene, vid vallen	60	4	20,6	2	1,5	2	0	1	0	NA	1	310	0
1	Her005	Remmene, vid vallen	61	4	27,5	4	4	5	5	4	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	62	10	24,1	3	3,666666667	5	4	2	0	NA	1	730	1
1	Her005	Remmene, vid vallen	63	3	23,6	2	1,5	2	0	0	0	NA	2	660	0
1	Her005	Remmene, vid vallen	64	1	26,1	2	2	3	0	1	0	NA	1	0	0
1	Her005	Remmene, vid vallen	65	8	27,5	4	3,25	5	0	1	0	NA	1	600	0
1	Her005	Remmene, vid vallen	66	5	27,4	3	2,666666667	4	0	3	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	67	4	24	2	3	4	0	2	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	68	1	19,1	1	3	3	2	1	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	69	3	21,9	3	2,666666667	5	0	1	0	NA	0	0	0
1	Her005	Remmene, vid vallen	70	3	25,8	3	1,333333333	2	0	1	0	NA	2	830	0
1	Her005	Remmene, vid vallen	71	4	26,2	3	3	5	7	3	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	72	6	27,6	3	1,333333333	2	0	2	0	NA	1	0	0
1	Her005	Remmene, vid vallen	73	1	25	2	2,5	3	0	1	0	NA	1	520	0
1	Her005	Remmene, vid vallen	74	2	31,1	3	2,333333333	3	0	2	0	NA	1	700	0
1	Her005	Remmene, vid vallen	75	4	26,4	3	2,333333333	3	0	3	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	76	1	26	3	2	2	0	2	0	NA	1	100	0
1	Her005	Remmene, vid vallen	77	4	26,1	3	2,333333333	3	0	2	0	NA	1	0	0
1	Her005	Remmene, vid vallen	78	2	28,5	5	1,8	3	2	1	0	NA	4	1000	1
1	Her005	Remmene, vid vallen	79	1	28	4	1,75	2	4	5	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	80	2	21,4	1	1	1	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	81	5	25,8	3	2	3	0	2	0	NA	1	NA	0
1	Her005	Remmene, vid vallen	82	2	22,7	3	1,333333333	2	0	0	0	NA	3	470	0
1	Her005	Remmene, vid vallen	83	14	27,8	2	1,5	2	1	2	1	NA	0	NA	1
1	Her005	Remmene, vid vallen	84	2	24,9	1	3	3	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	85	4	23,1	2	1,5	2	0	1	0	NA	1	0	0
1	Her005	Remmene, vid vallen	86	7	32,6	4	3	5	0	2	0	NA	1	0	0
1	Her005	Remmene, vid vallen	87	2	34	3	1,333333333	2	0	4	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	88	12	22,3	1	3	3	0	1	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	89	3	27,1	3	2,666666667	3	4	3	0	NA	0	NA	1
1	Her005	Remmene, vid vallen	90	4	36	5	3	4	0	4	0	NA	0	840	0
1	Her005	Remmene, vid vallen	91	2	20,9	4	4,75	5	0	4	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	92	2	23,4	1	2	2	2	1	1	NA	0	NA	1
1	Her005	Remmene, vid vallen	93	5	30	3	2	3	1	1	0	NA	2	190	1
1	Her005	Remmene, vid vallen	94	3	24,9	2	2,5	3	0	2	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	95	3	30,2	4	2,75	5	0	3	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	96	3	21,2	3	2	3	0	1	0	NA	1	420	0
1	Her005	Remmene, vid vallen	97	8	26	3	2,333333333	3	2	3	0	NA	1	500	1
1	Her005	Remmene, vid vallen	98	7	21,6	2	3	4	3	1	0	NA	1	260	1
1	Her005	Remmene, vid vallen	99	2	27,1	3	2,333333333	3	0	2	0	NA	0	NA	0
1	Her005	Remmene, vid vallen	100	6	27	5	3	5	5	3	0	NA	2	920	1
1	Ler010	Vite mosse NO	1	2	15,1	1	3	3	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	2	3	22,5	3	2,333333333	4	7	2	0	NA	1	0	1
1	Ler010	Vite mosse NO	3	1	16,1	1	2	2	0	0	0	NA	1	170	0
1	Ler010	Vite mosse NO	4	3	21,3	3	2,666666667	5	0	1	0	NA	1	0	0
1	Ler010	Vite mosse NO	5	2	21,5	2	1,5	2	14	1	0	NA	1	140	1
1	Ler010	Vite mosse NO	6	2	22,3	2	1,5	2	0	1	0	NA	1	310	0
1	Ler010	Vite mosse NO	7	1	22	3	2,666666667	4	3	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	8	2	14,5	2	1	1	2	0	0	NA	1	0	1
1	Ler010	Vite mosse NO	9	3	17,1	1	4	4	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	10	4	24,9	3	3	5	7	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	11	2	27,2	3	3	5	0	1	0	NA	1	0	0
1	Ler010	Vite mosse NO	12	4	28,2	1	4	4	8	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	13	4	25,2	4	2,5	4	14	4	0	NA	0	NA	1
1	Ler010	Vite mosse NO	14	4	26	3	2	3	8	2	0	NA	0	0	1
1	Ler010	Vite mosse NO	15	3	29,7	4	2,5	4	1	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	16	3	21,3	2	3	4	5	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	17	3	25,3	3	3,333333333	6	22	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	18	1	21,2	2	3,5	5	0	1	0	NA	1	40	0
1	Ler010	Vite mosse NO	19	3	31,2	5	1,8	2	7	4	0	NA	1	190	1
1	Ler010	Vite mosse NO	20	3	19,8	1	5	5	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	21	3	12,8	1	5	5	2	1	0	NA	0	14	1
1	Ler010	Vite mosse NO	22	1	24,3	2	2	3	0	2	0	NA	0	20	0
1	Ler010	Vite mosse NO	23	1	16,2	1	3	3	0	1	0	NA	0	20	0
1	Ler010	Vite mosse NO	24	3	25	2	4	5	0	2	0	NA	0	NA	0
1	Ler010	Vite mosse NO	25	2	37	5	1,6	3	3	4	0	NA	1	130	1
1	Ler010	Vite mosse NO	26	2	18,7	2	3	4	12	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	27	3	28,8	2	4,5	5	4	2	0	NA	0	0	1
1	Ler010	Vite mosse NO	28	1	19,8	3	3,333333333	5	8	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	29	3	16	2	3,5	5	3	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	30	2	14,1	1	5	5	0	0	0	NA	1	380	0
1	Ler010	Vite mosse NO	31	2	18,5	1	5	5	7	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	32	2	14,9	1	2	2	0	0	0	NA	1	410	0
1	Ler010	Vite mosse NO	33	2	21,9	3	4,333333333	5	8	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	34	3	19	2	3,5	5	4	2	0	NA	0	0	1
1	Ler010	Vite mosse NO	35	4	15,5	1	4	4	2	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	36	3	16,4	2	3,5	5	0	2	0	NA	0	NA	0
1	Ler010	Vite mosse NO	37	3	19,2	4	2,25	4	6	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	38	2	18,7	1	5	5	8	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	39	2	22,5	5	4,6	6	12	5	0	NA	0	NA	1
1	Ler010	Vite mosse NO	40	2	18,6	2	3	4	2	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	41	2	24,3	3	2,333333333	3	0	2	0	NA	1	470	0
1	Ler010	Vite mosse NO	42	3	23,6	4	3,25	5	12	2	0	NA	2	220	1
1	Ler010	Vite mosse NO	43	2	12	1	2	2	0	0	0	NA	1	0	0
1	Ler010	Vite mosse NO	44	3	20,2	2	4	5	1	0	0	NA	2	80	1
1	Ler010	Vite mosse NO	45	4	15,6	2	1,5	2	4	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	46	2	19,1	3	2,333333333	4	2	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	47	2	12,7	2	3	4	2	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	48	2	15	1	3	3	3	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	49	2	17,8	3	2,333333333	4	2	1	0	NA	2	580	1
1	Ler010	Vite mosse NO	50	1	28	3	2	4	6	2	0	NA	1	510	1
1	Ler010	Vite mosse NO	51	5	19,7	1	4	4	2	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	52	5	19,4	1	5	5	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	53	2	17,7	3	3,333333333	5	5	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	54	2	18,3	4	3,5	5	14	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	55	2	12,3	1	1	1	0	0	0	NA	0	NA	0
1	Ler010	Vite mosse NO	56	1	24,3	3	2,333333333	4	0	1	0	NA	1	NA	0
1	Ler010	Vite mosse NO	57	2	27	1	4	4	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	58	1	17,8	2	3,5	5	5	0	0	NA	1	NA	1
1	Ler010	Vite mosse NO	59	2	9,9	1	3	3	1	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	60	2	11,9	1	3	3	3	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	61	4	17,3	3	2	4	4	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	62	2	24,6	1	4	4	3	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	63	1	23,4	2	4	5	0	1	0	NA	1	270	0
1	Ler010	Vite mosse NO	64	8	14,6	1	3	3	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	65	2	14	1	1	1	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	66	2	17	1	5	5	2	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	67	3	27,9	1	3	3	0	1	0	NA	0	0	0
1	Ler010	Vite mosse NO	68	2	19,5	3	3,333333333	5	5	2	0	NA	1	NA	1
1	Ler010	Vite mosse NO	69	2	26	3	1,333333333	2	4	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	70	4	17	1	4	4	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	71	3	15,6	1	3	3	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	72	2	16	1	2	2	0	0	0	NA	1	10	0
1	Ler010	Vite mosse NO	73	7	29,8	2	4	5	4	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	74	1	28,1	2	2	3	0	0	0	NA	2	240	0
1	Ler010	Vite mosse NO	75	2	17,2	1	2	2	0	0	0	NA	1	310	0
1	Ler010	Vite mosse NO	76	1	25,7	3	3	5	7	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	77	2	34,3	5	2,6	4	6	4	0	NA	1	60	1
1	Ler010	Vite mosse NO	78	2	21,5	3	1,333333333	2	1	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	79	2	24,8	5	3	5	0	5	0	NA	0	NA	0
1	Ler010	Vite mosse NO	80	4	32,1	2	2,5	4	1	0	1	NA	1	NA	1
1	Ler010	Vite mosse NO	81	1	17,8	2	2	3	1	1	0	NA	1	240	1
1	Ler010	Vite mosse NO	82	1	23,1	3	1,666666667	3	0	2	0	NA	0	0	0
1	Ler010	Vite mosse NO	83	2	20,2	2	2,5	3	0	1	0	NA	1	50	0
1	Ler010	Vite mosse NO	84	2	18,6	2	1,5	2	0	2	0	NA	0	0	0
1	Ler010	Vite mosse NO	85	1	16	1	2	2	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	86	3	14,9	1	3	3	4	1	0	NA	0	NA	1
1	Ler010	Vite mosse NO	87	2	23,2	3	3,666666667	5	6	3	0	NA	0	0	1
1	Ler010	Vite mosse NO	88	2	28,1	3	4	5	4	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	89	2	20,8	4	3,75	5	2	4	0	NA	0	NA	1
1	Ler010	Vite mosse NO	90	1	18,2	1	3	3	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	91	3	28,7	7	3,142857143	5	6	4	0	NA	3	735	1
1	Ler010	Vite mosse NO	92	2	22,8	1	5	5	0	1	0	NA	0	NA	0
1	Ler010	Vite mosse NO	93	2	26,2	3	3,666666667	5	0	1	0	NA	2	110	0
1	Ler010	Vite mosse NO	94	2	21,8	3	3	4	6	1	0	NA	2	100	1
1	Ler010	Vite mosse NO	95	2	24	3	3	4	8	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	96	3	17	2	3	4	4	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	97	2	16,5	2	1	1	2	2	0	NA	0	NA	1
1	Ler010	Vite mosse NO	98	4	17,7	3	1,333333333	2	1	3	0	NA	0	NA	1
1	Ler010	Vite mosse NO	99	1	20,5	3	3	4	0	2	0	NA	1	310	0
1	Ler010	Vite mosse NO	100	2	32,6	3	3,666666667	5	0	3	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	1	2	40,6	5	1,2	2	0	0	2	NA	3	570	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	2	4	14,8	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	3	3	12,4	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	4	1	25,7	2	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	5	2	19,4	1	1	1	0	0	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	6	4	17,2	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	7	2	15,5	1	1	1	0	0	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	8	2	29,5	1	3	3	0	0	0	NA	1	360	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	9	3	29	1	2	2	0	0	0	NA	1	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	10	1	31,2	1	3	3	0	0	0	NA	1	320	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	11	2	22,1	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	12	4	20,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	13	1	16,7	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	14	4	22,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	15	3	19,5	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	16	3	22,2	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	17	2	18,5	1	1	1	0	0	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	18	1	24,9	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	19	2	28,5	2	1,5	2	0	2	0	NA	0	310	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	20	2	22,3	1	2	2	0	0	0	NA	1	260	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	21	2	16,7	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	22	2	23	1	1	1	0	0	0	NA	1	210	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	23	2	20	1	1	1	0	0	0	NA	1	10	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	24	3	19,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	25	3	24	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	26	2	10,5	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	27	1	19	1	2	2	0	1	0	NA	0	0	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	28	2	15,4	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	29	3	17,2	1	1	1	0	0	0	NA	1	0	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	30	3	12,3	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	31	6	22,5	1	3	3	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	32	3	14,3	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	33	1	12,8	1	1	1	0	0	1	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	34	6	19,2	1	3	3	0	2	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	35	2	20	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	36	4	17,6	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	37	3	17,2	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	38	1	14,2	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	39	2	15	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	40	2	15,8	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	41	3	12,9	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	42	3	23,7	1	2	2	0	0	0	NA	1	10	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	43	2	33,5	2	2,5	3	0	0	0	NA	2	460	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	44	1	30,5	1	2	2	0	0	0	NA	1	170	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	45	2	24,3	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	46	3	26,2	1	2	2	0	0	0	NA	1	360	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	47	1	37,1	3	2,333333333	3	0	1	0	NA	2	710	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	48	2	40,4	4	2,5	4	0	1	0	NA	3	180	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	49	2	21,7	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	50	1	18,4	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	51	2	32,2	2	2,5	3	0	0	0	NA	2	790	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	52	3	24,5	1	1	1	0	0	0	NA	1	10	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	53	2	27,5	1	2	2	0	0	0	NA	1	70	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	54	2	19,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	55	3	20,3	1	2	2	0	0	0	NA	1	70	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	56	6	17,2	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	57	1	24,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	58	1	18,9	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	59	1	21,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	60	1	19	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	61	2	22,2	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	62	5	26,6	1	2	2	0	0	0	NA	1	180	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	63	2	20	1	1	1	0	0	0	NA	1	40	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	64	1	25,8	1	1	1	0	0	0	NA	1	250	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	65	2	25,3	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	66	3	23,3	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	67	1	21	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	68	3	27	1	2	2	0	0	0	NA	1	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	69	2	29,1	1	2	2	0	1	0	NA	0	270	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	70	2	21,7	1	2	2	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	71	4	22	1	3	3	0	0	0	NA	1	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	72	1	35,5	2	1,5	2	0	1	0	NA	1	520	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	73	1	26,5	2	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	74	1	25	1	1	1	0	1	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	75	1	37,7	3	2,333333333	3	0	2	0	NA	1	580	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	76	4	34	3	1,333333333	2	0	1	0	NA	2	1030	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	77	3	32,8	3	3	4	0	1	0	NA	2	1180	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	78	3	30	3	2	3	0	0	0	NA	2	1000	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	79	1	30,3	2	2	3	0	0	0	NA	1	670	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	80	2	38,3	1	2	2	0	0	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	81	2	38,3	1	2	2	0	0	0	NA	0	NA	0
0	Mar001	400 m norr om Härsnäs, Härsjön vid utloppet	82	1	14,8	1	1	1	0	1	0	NA	0	NA	0
